game_index,source_path,local_id,phase_index,phase_name,movement_phase,message_count,orders_power_count,order_count,state_present,phase_keys
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,13,S1904M,True,0,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,14,S1904R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,15,F1904M,True,0,7,32,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,16,F1904R,False,0,2,3,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,17,W1904A,False,0,4,6,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,18,S1905M,True,0,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,19,S1905R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,20,F1905M,True,3,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,21,W1905A,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,22,S1906M,True,0,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,23,S1906R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,24,F1906M,True,2,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,25,F1906R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,26,W1906A,False,0,6,6,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,27,S1907M,True,0,6,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,28,S1907R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,29,F1907M,True,0,6,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,30,F1907R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,31,W1907A,False,0,4,6,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,32,S1908M,True,0,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,33,S1908R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,34,F1908M,True,0,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,35,F1908R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,36,W1908A,False,0,0,0,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
9,data/cicero_redacted_games/game_435440_ENGLAND_AR.json,root,37,S1909M,True,0,0,0,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,0,S1901M,True,2,7,22,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,1,F1901M,True,9,7,22,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,2,W1901A,False,0,6,10,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,3,S1902M,True,7,7,32,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,4,S1902R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,5,F1902M,True,11,7,31,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,6,F1902R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,7,W1902A,False,0,4,6,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,8,S1903M,True,7,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,9,S1903R,False,0,3,3,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,10,F1903M,True,1,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,11,F1903R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,12,W1903A,False,0,3,4,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,13,S1904M,True,10,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,14,F1904M,True,2,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,15,F1904R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,16,W1904A,False,0,4,6,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,17,S1905M,True,7,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,18,F1905M,True,0,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,19,F1905R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,20,W1905A,False,0,3,4,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,21,S1906M,True,0,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,22,S1906R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,23,F1906M,True,7,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,24,F1906R,False,0,2,3,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,25,W1906A,False,0,5,7,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,26,S1907M,True,1,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,27,S1907R,False,0,4,4,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,28,F1907M,True,15,7,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,29,F1907R,False,0,2,3,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,30,W1907A,False,0,3,6,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,31,S1908M,True,18,7,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,32,S1908R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,33,F1908M,True,3,7,32,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,34,W1908A,False,0,0,0,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
10,data/cicero_redacted_games/game_435500_FRANCE_AI.json,root,35,S1909M,True,0,0,0,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,0,S1901M,True,25,7,22,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,1,F1901M,True,31,7,22,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,2,W1901A,False,0,7,11,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,3,S1902M,True,32,7,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,4,S1902R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,5,F1902M,True,34,7,32,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,6,F1902R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,7,W1902A,False,0,6,6,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,8,S1903M,True,26,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,9,S1903R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,10,F1903M,True,22,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,11,F1903R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,12,W1903A,False,0,7,11,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,13,S1904M,True,5,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,14,S1904R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,15,F1904M,True,12,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,16,W1904A,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,17,S1905M,True,5,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,18,F1905M,True,9,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,19,W1905A,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,20,S1906M,True,8,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,21,S1906R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,22,F1906M,True,4,5,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,23,F1906R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,24,W1906A,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,25,S1907M,True,6,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,26,S1907R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,27,F1907M,True,0,5,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,28,F1907R,False,0,2,4,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,29,W1907A,False,0,4,9,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,30,S1908M,True,2,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,31,F1908M,True,2,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,32,F1908R,False,0,3,4,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,33,W1908A,False,0,0,0,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
11,data/cicero_redacted_games/game_435605_RUSSIA_EFGT.json,root,34,S1909M,True,0,0,0,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,0,S1901M,True,33,7,22,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,1,F1901M,True,28,7,22,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,2,W1901A,False,0,7,10,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,3,S1902M,True,25,7,32,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,4,S1902R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,5,F1902M,True,40,7,32,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,6,F1902R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,7,W1902A,False,0,5,5,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,8,S1903M,True,18,7,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,9,S1903R,False,0,2,3,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,10,F1903M,True,29,7,32,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,11,F1903R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,12,W1903A,False,0,5,8,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,13,S1904M,True,27,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,14,S1904R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,15,F1904M,True,19,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,16,F1904R,False,0,1,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,17,W1904A,False,0,5,5,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,18,S1905M,True,19,6,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,19,S1905R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,20,F1905M,True,9,6,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,21,F1905R,False,0,3,3,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,22,W1905A,False,0,3,4,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,23,S1906M,True,18,6,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,24,S1906R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,25,F1906M,True,6,6,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,26,F1906R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,27,W1906A,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,28,S1907M,True,7,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,29,S1907R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,30,F1907M,True,15,5,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,31,F1907R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,32,W1907A,False,0,3,4,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,33,S1908M,True,3,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,34,F1908M,True,6,5,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,35,F1908R,False,0,1,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,36,W1908A,False,0,0,0,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
12,data/cicero_redacted_games/game_436345_RUSSIA_AEFGIT.json,root,37,S1909M,True,0,0,0,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,0,S1901M,True,40,7,22,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,1,F1901M,True,32,7,22,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,2,W1901A,False,0,6,8,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,3,S1902M,True,25,7,30,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,4,S1902R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,5,F1902M,True,37,7,30,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,6,W1902A,False,0,5,6,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,7,S1903M,True,30,7,32,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,8,S1903R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,9,F1903M,True,29,7,32,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,10,F1903R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,11,W1903A,False,0,4,5,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,12,S1904M,True,31,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,13,S1904R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,14,F1904M,True,24,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,15,F1904R,False,0,2,2,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,16,W1904A,False,0,3,3,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,17,S1905M,True,10,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,18,S1905R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,19,F1905M,True,15,7,33,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,20,F1905R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,21,W1905A,False,0,4,5,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,22,S1906M,True,18,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,23,S1906R,False,0,1,1,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
13,data/cicero_redacted_games/game_436958_RUSSIA_AEGIT.json,root,24,F1906M,True,18,7,34,True,"[""logs"", ""messages"", ""name"", ""orders"", ""results"", ""state""]"
