state_id,game_index,fold,phase_name,power,counterpart,focal_location,option_a,option_b,condition,format,mode,activation_time,action_choice,chosen_order,action_valid,native_replay_passed,post_state_sha256,auditor_p_target,auditor_valid,analysis_target_is_B,exact_action_prompt_sha256,rendered_action_prompt_sha256,action_prompt_tokens,action_new_tokens,action_hit_token_ceiling,action_stopped_on_marker,auditor_new_tokens,auditor_hit_token_ceiling,auditor_stopped_on_marker,deliberation_valid,deliberation_new_tokens,deliberation_hit_token_ceiling,deliberation_stopped_on_marker,activation_index
cicero_g008_p005_ITALY,8,3,F1902M,ITALY,TURKEY,PIE,A PIE - TUS,A PIE S A TRI - VEN,compact_reason_t0,compact,reason_t0,T0,B,A PIE S A TRI - VEN,True,True,41499d65521cd43531279878667bb1ee67aee93e9bd1f92a5fd94ee3b4aeafcc,0.85,True,True,06811b47711e009a91515c31ae871ae15ea2f0bdbcf88bc65fd153bb50f9bf12,ae6456f1e8470f637793f59cf49835a421577a540214b27e19077aae6275b231,1032,268,False,True,190,False,True,,,,,8
cicero_g008_p005_ITALY,8,3,F1902M,ITALY,TURKEY,PIE,A PIE - TUS,A PIE S A TRI - VEN,raw_deliberate_t1,raw,deliberate_t1,T1,B,A PIE S A TRI - VEN,True,True,41499d65521cd43531279878667bb1ee67aee93e9bd1f92a5fd94ee3b4aeafcc,0.85,True,True,66ff936e51e7548d7ae2f9d5c0b32f099ee4ae372019034667fdf6e54c4e03c8,5aeedb9938d4fd312edaedd4a31bfb659a505a793b9bd65c1f2a0b062c026905,1506,13,False,True,22,False,True,True,306.0,False,True,8
cicero_g008_p005_ITALY,8,3,F1902M,ITALY,TURKEY,PIE,A PIE - TUS,A PIE S A TRI - VEN,compact_deliberate_t1,compact,deliberate_t1,T1,B,A PIE S A TRI - VEN,True,True,41499d65521cd43531279878667bb1ee67aee93e9bd1f92a5fd94ee3b4aeafcc,0.85,True,True,5f8ce6d2cdaa98c2b9293c087184f9f577f2dea8da30de26469aae0825177e63,4635aac102ecfbe765931c8caed06d6dde5c57d80a5e9c3c919a6e914e7c438c,1383,13,False,True,22,False,True,True,347.0,False,True,8
cicero_g009_p001_ENGLAND,9,4,F1901M,ENGLAND,RUSSIA,NTH,F NTH - ENG,F NTH S A EDI - HOL,raw_direct_t0,raw,direct_t0,T0,A,F NTH - ENG,True,True,9c260bc471db9e7ecbce07cc48b3d69ae62bc9f9212e8ac2d26dd4c9011ff1c3,0.6,True,True,77e513acd7635fb1d11650aee270931421eea214c210225fe9bb85d47f9328d2,a6870be4870bca3e4c86d69ed330a9c4980ad03bff1ab17bf99d5821547e7b37,905,10,False,True,19,False,True,,,,,9
cicero_g009_p001_ENGLAND,9,4,F1901M,ENGLAND,RUSSIA,NTH,F NTH - ENG,F NTH S A EDI - HOL,compact_direct_t0,compact,direct_t0,T0,A,F NTH - ENG,True,True,9c260bc471db9e7ecbce07cc48b3d69ae62bc9f9212e8ac2d26dd4c9011ff1c3,0.7,True,True,42f46c8d6b320370e88784ee72b168d3d1c897c751e78318275951c486c09904,18c510f2e0b21e061ae711fcae5b0fc8872f8d01d4deb4b0a2a5312d5f062ecc,763,10,False,True,9,False,True,,,,,9
cicero_g009_p001_ENGLAND,9,4,F1901M,ENGLAND,RUSSIA,NTH,F NTH - ENG,F NTH S A EDI - HOL,raw_reason_t0,raw,reason_t0,T0,,,False,False,,0.65,True,True,5dc60457c3583ed7a64ccb8f012841fae550a2a733fb9a5c64ab5076be1b11f3,3a1ed08e4ff4e73f4364e121d38655001916a17eb054819ca3d3319102f0bc13,916,188,False,True,23,False,True,,,,,9
cicero_g009_p001_ENGLAND,9,4,F1901M,ENGLAND,RUSSIA,NTH,F NTH - ENG,F NTH S A EDI - HOL,compact_reason_t0,compact,reason_t0,T0,B,F NTH S A EDI - HOL,True,True,b4a0656a90bdde1550d0f9a46a2a6a711e36cd5fbf73a0ca6bdab555a2ee11b4,0.85,True,True,37b1855de1c135f97ae940affde01f8aaae38e10430590b5eb7945a6cc51f289,2f517381eb5a7738b224e73c106378e78951b9371c3c3695728ea20ecd69edde,774,206,False,True,249,False,True,,,,,9
cicero_g009_p001_ENGLAND,9,4,F1901M,ENGLAND,RUSSIA,NTH,F NTH - ENG,F NTH S A EDI - HOL,raw_deliberate_t1,raw,deliberate_t1,T1,B,F NTH S A EDI - HOL,True,True,b4a0656a90bdde1550d0f9a46a2a6a711e36cd5fbf73a0ca6bdab555a2ee11b4,0.85,True,True,9b71cb71a3c69e0c61b650cfdacf4e0351d3a04c3586a25f7cfe961f79db4751,e909a0818061779ec6d916aca2c08e561ac2b3433add971d1d22154f739a0800,1202,14,False,True,23,False,True,True,282.0,False,True,9
cicero_g009_p001_ENGLAND,9,4,F1901M,ENGLAND,RUSSIA,NTH,F NTH - ENG,F NTH S A EDI - HOL,compact_deliberate_t1,compact,deliberate_t1,T1,B,F NTH S A EDI - HOL,True,True,b4a0656a90bdde1550d0f9a46a2a6a711e36cd5fbf73a0ca6bdab555a2ee11b4,0.85,True,True,5c4c22a60d89a81cabf317852761a96805683ca42f1b6e725104f210704ea1a0,a0836fab6333e8d355f4b85b231006603919ec703afdecdf2637f7c7ff488191,1201,14,False,True,9,False,True,True,423.0,False,True,9
cicero_g010_p031_FRANCE,10,0,S1908M,FRANCE,ITALY,ENG,F ENG - BRE,F ENG S A EDI - BEL,raw_direct_t0,raw,direct_t0,T0,A,F ENG - BRE,True,True,a822d7f1a685050f8ecc4d058e8b8e3d2799a17cf02061b61b6a4559696c251b,0.45,True,True,6558fc31251aab317ddf77228e90abb4429f9873a0ec535391531fb02d3f29ff,54f5a495160c319ceef9570ee642427ddcb5a30e1bf066dd0d7dc0d26b8a204b,1175,9,False,True,9,False,True,,,,,10
cicero_g010_p031_FRANCE,10,0,S1908M,FRANCE,ITALY,ENG,F ENG - BRE,F ENG S A EDI - BEL,compact_direct_t0,compact,direct_t0,T0,A,F ENG - BRE,True,True,a822d7f1a685050f8ecc4d058e8b8e3d2799a17cf02061b61b6a4559696c251b,0.7,True,True,1398561549901bfc3d07db09273753e7aff392d8b034db926915709b810d88e3,244671e3cf1865b158c4d1aa62cd7a71dabfb150974d8a833837e8b537be77ae,1011,9,False,True,9,False,True,,,,,10
cicero_g010_p031_FRANCE,10,0,S1908M,FRANCE,ITALY,ENG,F ENG - BRE,F ENG S A EDI - BEL,raw_reason_t0,raw,reason_t0,T0,,,False,False,,0.7,True,True,0b823389a136ede99bc1db2421964d40f9bf23e2bdb0126fe8aa6f35a1fbfe54,7eae5139811028d5ca4de7361009633455ddbf2637bfb55358d1e9f4336a464a,1186,133,False,True,236,False,True,,,,,10
cicero_g010_p031_FRANCE,10,0,S1908M,FRANCE,ITALY,ENG,F ENG - BRE,F ENG S A EDI - BEL,compact_reason_t0,compact,reason_t0,T0,A,F ENG - BRE,True,True,a822d7f1a685050f8ecc4d058e8b8e3d2799a17cf02061b61b6a4559696c251b,0.85,True,True,38c213de54266dd0d86eaf8e5e2e67133f2c671036e2f2fa6c2604eb37e2df03,48d6ff9986c02684480c27dc21cb7b8ddca70e4de80ce8967e5ba900e4de8ce0,1022,211,False,True,294,False,True,,,,,10
cicero_g010_p031_FRANCE,10,0,S1908M,FRANCE,ITALY,ENG,F ENG - BRE,F ENG S A EDI - BEL,raw_deliberate_t1,raw,deliberate_t1,T1,B,F ENG S A EDI - BEL,True,True,3aa6bffa0988c7878ad664511c6e3e4799bda252587dd22ad7afac1d35b707ae,0.85,True,True,213d4adc47c98e0b0f63d44c0390a34eda5704798a9813e829ac3f3c6222300f,6b1002df6247fddc81206090b73c85ca6fb48ec8aba8daf8b6cb1eb713560c31,1481,13,False,True,22,False,True,True,291.0,False,True,10
cicero_g010_p031_FRANCE,10,0,S1908M,FRANCE,ITALY,ENG,F ENG - BRE,F ENG S A EDI - BEL,compact_deliberate_t1,compact,deliberate_t1,T1,B,F ENG S A EDI - BEL,True,True,3aa6bffa0988c7878ad664511c6e3e4799bda252587dd22ad7afac1d35b707ae,0.85,True,True,ed957941917537c998b6e5adb5b3231fb104db39ada165e20107f75c3490873f,f936af85d444d4696e5d93e3b4a8fb63cb23e27d21d3e02b50ccc68edcaffcea,1329,13,False,True,22,False,True,True,303.0,False,True,10
cicero_g011_p001_RUSSIA,11,1,F1901M,RUSSIA,TURKEY,SEV,F SEV - ARM,F SEV S F ANK - BLA,raw_direct_t0,raw,direct_t0,T0,A,F SEV - ARM,True,True,2a23878030d8a789ac1a2d657fd87f0406c9c369df7095b98912d40a92786bd9,0.35,True,True,984b239da2a799fd296dfb9efcc3fa8c8fa1c4adc7d43864d382b5fa609d1dfc,f27088eef1b518a8d77f64090cb611d386591e4db759281b2e710b3499531e90,1436,10,False,True,9,False,True,,,,,11
cicero_g011_p001_RUSSIA,11,1,F1901M,RUSSIA,TURKEY,SEV,F SEV - ARM,F SEV S F ANK - BLA,compact_direct_t0,compact,direct_t0,T0,A,F SEV - ARM,True,True,2a23878030d8a789ac1a2d657fd87f0406c9c369df7095b98912d40a92786bd9,0.3,True,True,856981a9279a04f558e8c211248c2ac8c5fc6283263ec1d729d42e9baadf10fe,dbdec02deb982e0d4d877a8c8fe643a7a5d917a1ac5b20882769f3d0cca14bff,1294,10,False,True,9,False,True,,,,,11
cicero_g011_p001_RUSSIA,11,1,F1901M,RUSSIA,TURKEY,SEV,F SEV - ARM,F SEV S F ANK - BLA,raw_reason_t0,raw,reason_t0,T0,B,F SEV S F ANK - BLA,True,True,3cf932fd1508f7f7acf85ad0c70496bd0b6fb5fd8dcec251e694b63649f3fff0,0.75,True,True,4f79ef6fd234ae383a0fa80a457aa385ac4d72b580cbcb37e628d88c5b289c2a,6bf5784420ef258e9595921c950df93d292e859853eba6e4625d1a03108c489b,1447,242,False,True,367,False,True,,,,,11
cicero_g011_p001_RUSSIA,11,1,F1901M,RUSSIA,TURKEY,SEV,F SEV - ARM,F SEV S F ANK - BLA,compact_reason_t0,compact,reason_t0,T0,B,F SEV S F ANK - BLA,True,True,3cf932fd1508f7f7acf85ad0c70496bd0b6fb5fd8dcec251e694b63649f3fff0,0.65,True,True,a53783ad061194206771884e977b448a029dd2816832004f8d229b04989bca9a,2c0e0b56d6d95a0bc3cac0d6320c5cf580ae28ff4835c762f76eda86fe35d65e,1305,267,False,True,222,False,True,,,,,11
cicero_g011_p001_RUSSIA,11,1,F1901M,RUSSIA,TURKEY,SEV,F SEV - ARM,F SEV S F ANK - BLA,raw_deliberate_t1,raw,deliberate_t1,T1,A,F SEV - ARM,True,True,2a23878030d8a789ac1a2d657fd87f0406c9c369df7095b98912d40a92786bd9,0.1,True,True,4d076d87afec6ac3b09e7d850e42870ff9f02f435bd74a8d5f7a42e4e19defba,250e746e830e45c5e00b5667cc6fd3de9d5c6f402094fabb9494bc06c97945b8,1899,10,False,True,9,False,True,True,448.0,False,True,11
cicero_g011_p001_RUSSIA,11,1,F1901M,RUSSIA,TURKEY,SEV,F SEV - ARM,F SEV S F ANK - BLA,compact_deliberate_t1,compact,deliberate_t1,T1,B,F SEV S F ANK - BLA,True,True,3cf932fd1508f7f7acf85ad0c70496bd0b6fb5fd8dcec251e694b63649f3fff0,0.85,True,True,6d579c9318dea8a09100c7c8f16f0096207e5723380c1e29279c1a8393265ffd,4ac3bc33e56e3d4872be3f02ac061fa4422310f56936c073b2351794c4e2e652,1646,15,False,True,9,False,True,True,337.0,False,True,11
cicero_g012_p005_RUSSIA,12,2,F1902M,RUSSIA,GERMANY,SWE,F SWE - BAL,F SWE S A LON - DEN,raw_direct_t0,raw,direct_t0,T0,A,F SWE - BAL,True,True,90b19dfbc3da4f7da45d5cd97d613e4e830ea5483ed0909a551f303dbf5ece43,0.3,True,True,75d4bd5ac71aa3dc018862bbbe7f7ca817705a337a03ec1f9c3dea3f88dc4388,5a84c4407941cb06b6a2fcca296f23ed7a0dc6090f9c0748e6f3ffe6585ac67d,1721,10,False,True,9,False,True,,,,,12
cicero_g012_p005_RUSSIA,12,2,F1902M,RUSSIA,GERMANY,SWE,F SWE - BAL,F SWE S A LON - DEN,compact_direct_t0,compact,direct_t0,T0,A,F SWE - BAL,True,True,90b19dfbc3da4f7da45d5cd97d613e4e830ea5483ed0909a551f303dbf5ece43,0.75,True,True,5fb4fa36b73d1e5ca32905b8dac89ba7f39acfd188dc5e64e672adb48446c57d,3a0108e23c29e4cb469685aa91ba02b6f15c75fb48dda4edda42d2cc3c939ec8,1560,10,False,True,25,False,True,,,,,12
cicero_g012_p005_RUSSIA,12,2,F1902M,RUSSIA,GERMANY,SWE,F SWE - BAL,F SWE S A LON - DEN,raw_reason_t0,raw,reason_t0,T0,B,F SWE S A LON - DEN,True,True,84cfade52a555fbb920d56acf8ad1cc69d889e5e6feeba02d395a4e7631ea088,0.85,True,True,9178fa3d9bc62a98c89fe22a38d12a0758947cc2b37573569f1fab748bd02b93,4a16ef56152a95fcbbd956e593c2bd5472fb82881c431b2686fc1a5565289338,1732,235,False,True,188,False,True,,,,,12
cicero_g012_p005_RUSSIA,12,2,F1902M,RUSSIA,GERMANY,SWE,F SWE - BAL,F SWE S A LON - DEN,compact_reason_t0,compact,reason_t0,T0,B,F SWE S A LON - DEN,True,True,84cfade52a555fbb920d56acf8ad1cc69d889e5e6feeba02d395a4e7631ea088,0.85,True,True,7054931179c89a2afe9f98b51f76b4cb45028acffc387367ac66faf86620e653,51d9f11d01f2f909a2be638b205396900d5268587034ab0e2c370415f1f5d896,1571,241,False,True,269,False,True,,,,,12
cicero_g012_p005_RUSSIA,12,2,F1902M,RUSSIA,GERMANY,SWE,F SWE - BAL,F SWE S A LON - DEN,raw_deliberate_t1,raw,deliberate_t1,T1,B,F SWE S A LON - DEN,True,True,84cfade52a555fbb920d56acf8ad1cc69d889e5e6feeba02d395a4e7631ea088,0.85,True,True,316858dabc97cbc62a497cd827476f650898bed9bde3cbd17932281b1bf818ed,8ebe5c8185b25bf130ceea63b197224e1e4370cf5df30d3e0f9db83da66d13a5,2009,14,False,True,23,False,True,True,273.0,False,True,12
cicero_g012_p005_RUSSIA,12,2,F1902M,RUSSIA,GERMANY,SWE,F SWE - BAL,F SWE S A LON - DEN,compact_deliberate_t1,compact,deliberate_t1,T1,B,F SWE S A LON - DEN,True,True,84cfade52a555fbb920d56acf8ad1cc69d889e5e6feeba02d395a4e7631ea088,0.85,True,True,bea1389cb1599ea30a3c4a9e5b35dd6066afc3ba925212ad36fa9fd402271c97,5b7a958a2b725a686a5692309c8457f38e432e8bff004591820477fb0bdc0689,1929,14,False,True,9,False,True,True,354.0,False,True,12
cicero_g013_p000_RUSSIA,13,3,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A WAR - LVN,raw_direct_t0,raw,direct_t0,T0,A,F STP/SC - FIN,True,True,02c3c680fb490bc833e87476a04bf14bd95db4e05187cdb6bf3e2b3fca01c2b2,0.75,True,True,81d202e24f0641a436a4794d5744a85831ead7d484323defe40cf9e6523507de,c6ceebd055eb7ef9d8ac12ad7ef3f1ee47905b3d708711d086f7e7db92e7afc5,1481,12,False,True,9,False,True,,,,,13
cicero_g013_p000_RUSSIA,13,3,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A WAR - LVN,compact_direct_t0,compact,direct_t0,T0,A,F STP/SC - FIN,True,True,02c3c680fb490bc833e87476a04bf14bd95db4e05187cdb6bf3e2b3fca01c2b2,0.75,True,True,fa3f35d23a7bf9f8a8f9fa3ebc2361bdd5b25a56b1ea65abc9d04f03a7fa6b6a,aa75a5a634d4b24cb8985644a4e1d4b7e6bd38a4a06bbb447ef32d3b8684450b,1339,12,False,True,9,False,True,,,,,13
cicero_g013_p000_RUSSIA,13,3,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A WAR - LVN,raw_reason_t0,raw,reason_t0,T0,B,F STP/SC S A WAR - LVN,True,True,be9aa67f265213c15148d69c3a3c675e140ae87d4f6ae374ffb422b2e0a2e230,0.85,True,True,dafc5ad4f7731d7cdb0df78d27e4d55d83036bb50327bde1d57ae794104b4d10,28983dfa10ff5352c6331847a2a74b1cca947e5f5d9f355ef016cdb80b9e2b1f,1492,289,False,True,259,False,True,,,,,13
cicero_g013_p000_RUSSIA,13,3,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A WAR - LVN,compact_reason_t0,compact,reason_t0,T0,A,F STP/SC - FIN,True,True,02c3c680fb490bc833e87476a04bf14bd95db4e05187cdb6bf3e2b3fca01c2b2,0.6,True,True,7743e823892369994e124911e32b70d4c211de5233a4401be491a07ee6123e48,323ed30f43cc34a55651504d2576894206e2a455f985417dbe92184e3c159d40,1350,223,False,True,447,False,True,,,,,13
cicero_g013_p000_RUSSIA,13,3,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A WAR - LVN,raw_deliberate_t1,raw,deliberate_t1,T1,B,F STP/SC S A WAR - LVN,True,True,be9aa67f265213c15148d69c3a3c675e140ae87d4f6ae374ffb422b2e0a2e230,0.85,True,True,ae56e461b5cc286393a8efe380681654e31a12b5bb257b05d5d39bd9d6cf36db,71fc9a5cb76d9b7330c7c15043e1c0f22cadc9b685b91aa6a883e20698ce73d0,1755,16,False,True,9,False,True,True,259.0,False,True,13
cicero_g013_p000_RUSSIA,13,3,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A WAR - LVN,compact_deliberate_t1,compact,deliberate_t1,T1,B,F STP/SC S A WAR - LVN,True,True,be9aa67f265213c15148d69c3a3c675e140ae87d4f6ae374ffb422b2e0a2e230,0.85,True,True,da817a9cd2dfffa5da9e9f339d493ea6bcdf834c82aadee6c598e10547bc3658,dafac57c023e370df47295e4a7473b34e36a3a62cd2da043431d637ebaeb6933,1693,16,False,True,9,False,True,True,339.0,False,True,13
cicero_g014_p000_RUSSIA,14,4,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A MOS - LVN,raw_direct_t0,raw,direct_t0,T0,A,F STP/SC - FIN,True,True,549f4f7c8ed956ea8e8612b97ef67993b2e8846fc9a6783b62a9decd4fc25353,0.6,True,True,24bc8db17934e0e3594026adf9c9f69809a779b3a1c168f931400b976f1f1649,1c212edd1a2eb5a6c6f59ea539d7f9a5fc3112aae24f572a78de5d9bf0bdb741,1325,12,False,True,21,False,True,,,,,14
cicero_g014_p000_RUSSIA,14,4,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A MOS - LVN,compact_direct_t0,compact,direct_t0,T0,A,F STP/SC - FIN,True,True,549f4f7c8ed956ea8e8612b97ef67993b2e8846fc9a6783b62a9decd4fc25353,0.75,True,True,7552018ef3d368f31b90a660ba7f77a5adb0289b484af6fe66edf59d596e68d7,4e48e10cfb475f4d7d7ef23c9b2c6206a0a72cb7c29fe55b90c8dfc5ae7cd7f8,1183,12,False,True,9,False,True,,,,,14
cicero_g014_p000_RUSSIA,14,4,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A MOS - LVN,raw_reason_t0,raw,reason_t0,T0,B,F STP/SC S A MOS - LVN,True,True,1196729f4da77063a8f9f7897b4dbf7eadbd7f34a538877dfed6eb5686ff4af7,0.85,True,True,2a11480124e0217cc0a25629430f8b148fbb063f4db6571e2199996bdabf243e,443f056d7c27f78243750eb501a2761b288e8abe5c8590dfcedc443417220dfd,1336,205,False,True,177,False,True,,,,,14
cicero_g014_p000_RUSSIA,14,4,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A MOS - LVN,compact_reason_t0,compact,reason_t0,T0,A,F STP/SC - FIN,True,True,549f4f7c8ed956ea8e8612b97ef67993b2e8846fc9a6783b62a9decd4fc25353,0.3,True,True,9fbb0668d9343d5ff0a953c044f87791632cbc97f87a7719bb510997cc9657b6,41d1229a3333f811488afd881d86ef2365cc91cc8259b6eabe77509a0e649242,1194,170,False,True,227,False,True,,,,,14
cicero_g014_p000_RUSSIA,14,4,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A MOS - LVN,raw_deliberate_t1,raw,deliberate_t1,T1,B,F STP/SC S A MOS - LVN,True,True,1196729f4da77063a8f9f7897b4dbf7eadbd7f34a538877dfed6eb5686ff4af7,0.85,True,True,9c3bd090e497147f46079f114d9b606c6d82d7a32631af4014aceae7cb10984e,dd54d20b029d42bd804a969dde281214fd79e6eef0995469a2379422e36c0c2f,1720,16,False,True,25,False,True,True,380.0,False,True,14
cicero_g014_p000_RUSSIA,14,4,S1901M,RUSSIA,ITALY,STP,F STP/SC - FIN,F STP/SC S A MOS - LVN,compact_deliberate_t1,compact,deliberate_t1,T1,B,F STP/SC S A MOS - LVN,True,True,1196729f4da77063a8f9f7897b4dbf7eadbd7f34a538877dfed6eb5686ff4af7,0.85,True,True,4da60aa5f28c4909a6cbf69ec5e493757a64072563f4a8a01cf815fa65567af4,dd7436b5f02820920bee86158ebd8dd19da39331ef5450ebf2083f33b71fe3b3,1677,16,False,True,9,False,True,True,479.0,False,True,14
cicero_g015_p001_ENGLAND,15,0,F1901M,ENGLAND,GERMANY,NTH,F NTH - EDI,F NTH S F PIC - BEL,raw_direct_t0,raw,direct_t0,T0,A,F NTH - EDI,True,True,bc053b621ee8bcaf441e25c46cf423c58dbea69c0aa7c685d93296773839c884,0.75,True,True,6f268b3eea072bf1f6a2c575471b8c270edb9009d19e1b7ba5673c1f636cfa94,00ebb2fffe87044abe4bea01f29522fbc0211aa50a52ed9e6ddbe567231558d0,977,11,False,True,9,False,True,,,,,15
cicero_g015_p001_ENGLAND,15,0,F1901M,ENGLAND,GERMANY,NTH,F NTH - EDI,F NTH S F PIC - BEL,compact_direct_t0,compact,direct_t0,T0,A,F NTH - EDI,True,True,bc053b621ee8bcaf441e25c46cf423c58dbea69c0aa7c685d93296773839c884,0.75,True,True,5aaaf12a30a2f55a33590c81d10030f7b955aaa14dc04f7f021c2ad774f03dc6,fb019909213894568221df606da52785955edb2ba7d25be0ad3e7ffda732ecdf,835,11,False,True,9,False,True,,,,,15
cicero_g015_p001_ENGLAND,15,0,F1901M,ENGLAND,GERMANY,NTH,F NTH - EDI,F NTH S F PIC - BEL,raw_reason_t0,raw,reason_t0,T0,B,F NTH S F PIC - BEL,True,True,8074cc49ff3a39272f577af38d37f8636d0e6e1bcbdfeb74a7427b6d90caf764,0.75,True,True,6a3de44a13d16de9135a90230006db06ee65bcd81999761c104a930ce8f01e63,91aab99c8929f52ffb16933c046b0f8ab2d499e502f69cbc7222f4f89ba17685,988,207,False,True,162,False,True,,,,,15
cicero_g015_p001_ENGLAND,15,0,F1901M,ENGLAND,GERMANY,NTH,F NTH - EDI,F NTH S F PIC - BEL,compact_reason_t0,compact,reason_t0,T0,A,F NTH - EDI,True,True,bc053b621ee8bcaf441e25c46cf423c58dbea69c0aa7c685d93296773839c884,0.65,True,True,4257d9d7072f8a4e1d3f872f7bf41b818a21b199fdedcf62063f0e5351aea9f9,440d7b98bb4e9ea71a74a252778ecc5a2d6deabec2e7f49e6a04c6232e44e7b5,846,212,False,True,208,False,True,,,,,15
cicero_g015_p001_ENGLAND,15,0,F1901M,ENGLAND,GERMANY,NTH,F NTH - EDI,F NTH S F PIC - BEL,raw_deliberate_t1,raw,deliberate_t1,T1,B,F NTH S F PIC - BEL,True,True,8074cc49ff3a39272f577af38d37f8636d0e6e1bcbdfeb74a7427b6d90caf764,0.85,True,True,bc84712785babc3ca7d4c43e5626e2b16fb57fba6169411abc414ec3856600f5,b8647d5cef08dc68494c88e99f95276985d7792f73a0242d28ff8fe03f1cef5d,1474,13,False,True,22,False,True,True,482.0,False,True,15
cicero_g015_p001_ENGLAND,15,0,F1901M,ENGLAND,GERMANY,NTH,F NTH - EDI,F NTH S F PIC - BEL,compact_deliberate_t1,compact,deliberate_t1,T1,A,F NTH - EDI,True,True,bc053b621ee8bcaf441e25c46cf423c58dbea69c0aa7c685d93296773839c884,0.1,True,True,83aad9c84b94f7615b6875630a83814a71ebdcc9c66e970c0f078a1480278d68,c957f47bb0a7598582dd70662edf545727fd4a4251d3e67c863f41627c2d88a8,1222,11,False,True,9,False,True,True,372.0,False,True,15
cicero_g016_p004_ITALY,16,1,F1902M,ITALY,RUSSIA,VEN,A VEN - APU,A VEN S A SER - TRI,raw_direct_t0,raw,direct_t0,T0,A,A VEN - APU,True,True,8fd6a032630497cc4f4c2afab743fc33764e5a70f0a9a356c226e56b989aaaa8,0.75,True,True,e3e10da594c89810479f95ea73cde4aab063a67884a7d850a74fe107aa4a2307,72b0cf0ce0d3a2d04ce45ade29f3f8069f1f60557077034b540c3cd71967e645,1260,11,False,True,22,False,True,,,,,16
cicero_g016_p004_ITALY,16,1,F1902M,ITALY,RUSSIA,VEN,A VEN - APU,A VEN S A SER - TRI,compact_direct_t0,compact,direct_t0,T0,A,A VEN - APU,True,True,8fd6a032630497cc4f4c2afab743fc33764e5a70f0a9a356c226e56b989aaaa8,0.75,True,True,a087be8c2c26ab207b660402b47ab700f1d0e71ca55778f86749da327710610c,b1837982c5a988c3705d9ae63d4690dd785a591f3eb09cb96eeb9ec51499f2ce,1094,11,False,True,9,False,True,,,,,16
cicero_g016_p004_ITALY,16,1,F1902M,ITALY,RUSSIA,VEN,A VEN - APU,A VEN S A SER - TRI,raw_reason_t0,raw,reason_t0,T0,B,A VEN S A SER - TRI,True,True,6968ed1b883a0c4beed7349c9408205473bee902f52b77a26308b7c4e3079168,0.75,True,True,80c8970ab16e272b549be7b951bb68ae0e0e72fdbf8ea488ac090e04f8cfadb7,04dbba2ad298318400867e9d6359daf4733dbb3e1cfb92912732e38f366cbe03,1271,283,False,True,328,False,True,,,,,16
cicero_g016_p004_ITALY,16,1,F1902M,ITALY,RUSSIA,VEN,A VEN - APU,A VEN S A SER - TRI,compact_reason_t0,compact,reason_t0,T0,B,A VEN S A SER - TRI,True,True,6968ed1b883a0c4beed7349c9408205473bee902f52b77a26308b7c4e3079168,0.65,True,True,21a1fb1ae063327ad52c51a614aae36fab4d63ad657c77c8e3442925238622b3,85493a59be21625e8f4d09615d4c24cfccd521c10cafb3d4cfc790bacc163dd2,1105,206,False,True,213,False,True,,,,,16
cicero_g016_p004_ITALY,16,1,F1902M,ITALY,RUSSIA,VEN,A VEN - APU,A VEN S A SER - TRI,raw_deliberate_t1,raw,deliberate_t1,T1,B,A VEN S A SER - TRI,True,True,6968ed1b883a0c4beed7349c9408205473bee902f52b77a26308b7c4e3079168,0.85,True,True,b438d3656b90454b7088622889c764b30a0ae6da70c1c9e9075ea170c75c755d,04407597274827b55d59d3454c298a5cc190cd46f5cffb029b224573f5546020,1617,13,False,True,22,False,True,True,342.0,False,True,16
cicero_g016_p004_ITALY,16,1,F1902M,ITALY,RUSSIA,VEN,A VEN - APU,A VEN S A SER - TRI,compact_deliberate_t1,compact,deliberate_t1,T1,B,A VEN S A SER - TRI,True,True,6968ed1b883a0c4beed7349c9408205473bee902f52b77a26308b7c4e3079168,0.85,True,True,eba5051eb5669a1c02b4478e9d075af087aeb8f7c9571d153d0a963f676e25f5,02eb7225f45faa0067e608232100f2e0ac271b45f116bbfa2fdf79c41663327a,1471,13,False,True,22,False,True,True,362.0,False,True,16
cicero_g017_p001_FRANCE,17,2,F1901M,FRANCE,GERMANY,PIC,A PIC S A MAR - BUR,A PIC - BRE,raw_direct_t0,raw,direct_t0,T0,A,A PIC S A MAR - BUR,True,True,fbcfbb364a22c393606bc04248155756efac996c5004d2f30c9e1520e2a72b88,0.65,True,True,8d11b936c107cc55f16388b247e16e0e6c7f7bcefc2526224385f2f34019bfd0,1845305abc260069f724b8fe649f5947f3b925be3f131015797b9cd8c7f4eeef,1467,13,False,True,9,False,True,,,,,17
